17356,"SUPER ACTION","베오울프",08:30:00,2018-01-17
17357,"SUPER ACTION","게임플랜",10:50:00,2018-01-17
17358,"SUPER ACTION","에너미오브스테이트",12:50:00,2018-01-17
17359,"SUPER ACTION",AgentX,15:10:00,2018-01-17
17360,"SUPER ACTION","국가대표",17:00:00,2018-01-17
17361,"SUPER ACTION","프레데터2",20:00:00,2018-01-17
17362,"SUPER ACTION","패스파인더",22:00:00,2018-01-17
17363,"SUPER ACTION","코만도",00:00:00,2018-01-16
17364,"SUPER ACTION","나쁜이웃들",01:40:00,2018-01-16
17365,"SUPER ACTION","쩨쩨한로맨스",03:20:00,2018-01-16
17366,"SUPER ACTION","블랙앤화이트 불량형사들",05:20:00,2018-01-16
17367,"SUPER ACTION","위험한상견례",07:50:00,2018-01-16
17368,"SUPER ACTION","호스트",10:00:00,2018-01-16
17369,"SUPER ACTION","브로큰시티",12:10:00,2018-01-16
17370,"SUPER ACTION",21,18:20:00,2018-01-16
17371,"SUPER ACTION","에너미오브스테이트",20:40:00,2018-01-16
17372,"SUPER ACTION",AgentX,23:00:00,2018-01-16
17373,"SUPER ACTION","실미도",00:00:00,2018-01-15
17374,"SUPER ACTION","푸른산호초",02:40:00,2018-01-15
17375,"SUPER ACTION","롤플레이",04:40:00,2018-01-15
17376,"SUPER ACTION","더로프트 비밀의방",06:00:00,2018-01-15
17377,"SUPER ACTION","소권괴초",07:50:00,2018-01-15
17378,"SUPER ACTION","인디펜던스데이",10:00:00,2018-01-15
17379,"SUPER ACTION","좋은놈,나쁜놈,이상한놈",19:20:00,2018-01-15
17380,"SUPER ACTION","람보2",22:00:00,2018-01-15
17381,"SUPER ACTION","인셉션",00:30:00,2018-01-14
17382,"SUPER ACTION","새벽의저주",02:10:00,2018-01-14
17383,"SUPER ACTION","워킹걸",04:00:00,2018-01-14
17384,"SUPER ACTION","A 특공대",06:00:00,2018-01-14
17385,"SUPER ACTION","로미오와줄리엣",08:30:00,2018-01-14
17386,"SUPER ACTION","인셉션",11:00:00,2018-01-14
17387,"SUPER ACTION","이스케이프플랜",13:50:00,2018-01-14
17388,"SUPER ACTION","글로리데이",19:00:00,2018-01-14
17389,"SUPER ACTION","인디펜던스데이",21:00:00,2018-01-14
17390,"SUPER ACTION","반지의제왕 왕의귀환",00:30:00,2018-01-13
17391,"SUPER ACTION","황금나침반",04:00:00,2018-01-13
17392,"SUPER ACTION","이상한나라의앨리스",05:50:00,2018-01-13
17393,"SUPER ACTION","나니아연대기2 캐스피언왕자",08:00:00,2018-01-13
17394,"SUPER ACTION","다이하드3",10:50:00,2018-01-13
17395,"SUPER ACTION","스파이",13:20:00,2018-01-13
17396,"SUPER ACTION","해리포터와아즈카반의죄수",15:50:00,2018-01-13
17397,"SUPER ACTION","A 특공대",18:20:00,2018-01-13
17398,"SUPER ACTION","오피스",21:00:00,2018-01-13
17399,"SUPER ACTION","인셉션",23:10:00,2018-01-13
17400,"SUPER ACTION","우는남자",01:50:00,2018-01-12
17401,"SUPER ACTION","적인걸2 신도해왕의비밀",04:00:00,2018-01-12
17402,"SUPER ACTION","반지의제왕 왕의귀환",06:10:00,2018-01-12
17403,"SUPER ACTION","코리아",10:00:00,2018-01-12
